county,state,FIPS,GISJOIN,number,state_abbrev,region,pop2020,per_100,diff
Jackson,Louisiana,22049,G2200490,1,LA,South,15031,6.652917304,3.164651598
White,Tennessee,47185,G4701850,0,TN,South,27351,0,0
Pike,Alabama,01109,G0101090,1,AL,South,33009,3.029476809,1.441057838
Graham,Arizona,04009,G0400090,1,AZ,Southwest,38533,2.595178159,1.234471185
Ballard,Kentucky,21007,G2100070,0,KY,South,7728,0,0
Logan,Kentucky,21141,G2101410,1,KY,South,27432,3.645377661,1.734028805
Estill,Kentucky,21065,G2100650,0,KY,South,14163,0,0
Charlevoix,Michigan,26029,G2600290,2,MI,Midwest,26054,7.676364474,3.651483701
Franklin,Georgia,13119,G1301190,1,GA,South,23424,4.269125683,2.030732504
Caldwell,North Carolina,37027,G3700270,3,NC,South,80652,3.719684571,1.769375025
Carteret,North Carolina,37031,G3700310,2,NC,South,67686,2.95482079,1.405545554
De Soto,Florida,12027,G2200310,0,FL,South,33976,0,0
Ormsby,Nevada,32025,G3200250,0,NV,Rockies,NA,NA,NA
Brewster,Texas,48043,G4800430,0,TX,Southwest,9546,0,0
Perry,Alabama,01105,G0101050,0,AL,South,8511,0,0
Kanabec,Minnesota,27065,G2700650,0,MN,Midwest,16032,0,0
Whitley,Indiana,18183,G1801830,0,IN,Midwest,34191,0,0
Edmonson,Kentucky,21061,G2100610,0,KY,South,12126,0,0
Muscatine,Iowa,19139,G1901390,1,IA,Midwest,43235,2.312940904,1.100216912
Livingston,Illinois,17105,G1701050,0,IL,Midwest,35815,0,0
Washington,Colorado,08121,G0801210,0,CO,Rockies,4817,0,0
Dewey,South Dakota,46041,G4600410,1,SD,Midwest,5239,19.08761214,9.079572089
Meriwether,Georgia,13199,G1301990,1,GA,South,20613,4.851307427,2.307664007
Holmes,Ohio,39075,G3900750,1,OH,Midwest,44223,2.261266762,1.075636618
Montezuma,Colorado,08083,G0800830,3,CO,Rockies,25849,11.60586483,5.520663643
Conejos,Colorado,08021,G0800210,0,CO,Rockies,7461,0,0
Iowa,Wisconsin,55049,G5500490,0,WI,Midwest,23709,0,0
Gregory,South Dakota,46053,G4600530,0,SD,Midwest,3994,0,0
Guadalupe,New Mexico,35019,G3500190,0,NM,Southwest,4452,0,0
Van Buren,Tennessee,47175,G4701750,0,TN,South,6168,0,0
Pierce,Wisconsin,55093,G5500930,3,WI,Midwest,42212,7.106983796,3.380641394
Iosco,Michigan,26069,G2600690,0,MI,Midwest,25237,0,0
Russell,Virginia,51167,G5101670,1,VA,South,25781,3.878825492,1.845074984
Lane,Kansas,20101,G2001010,0,KS,Midwest,1574,0,0
Ada,Idaho,16001,G1600010,14,ID,Rockies,494967,2.828471393,1.345443826
Ottawa,Ohio,39123,G3901230,1,OH,Midwest,40364,2.477455158,1.178472851
Benton,Indiana,18007,G1800070,1,IN,Midwest,8719,11.46920518,5.455657549
Swift,Minnesota,27151,G2701510,0,MN,Midwest,9838,0,0
Routt,Colorado,08107,G0801070,1,CO,Rockies,24829,4.027548431,1.915819331
Wallowa,Oregon,41063,G4100630,0,OR,West,7391,0,0
Moultrie,Illinois,17139,G1701390,1,IL,Midwest,14526,6.884207628,3.274671498
Rusk,Kansas,NA,NA,0,KS,Midwest,NA,NA,NA
Somerset,Maryland,24039,G2400390,0,MD,South,24620,0,0
Valley,Nebraska,31175,G3101750,0,NE,Midwest,4059,0,0
Fayette,Georgia,13113,G1301130,2,GA,South,119194,1.677936809,0.798158937
Guthrie,Iowa,19077,G1900770,0,IA,Midwest,10623,0,0
Glenn,California,06021,G0600210,1,CA,West,28917,3.458173393,1.644979707
Marquette,Michigan,26103,G2601030,1,MI,Midwest,66017,1.514761349,0.720539833
Lewis,Washington,53041,G5300410,1,WA,West,82149,1.217300271,0.57904391
Umatilla,Oregon,41059,G4100590,5,OR,West,80075,6.244146113,2.970207816
Cottonwood,Minnesota,27033,G2700330,0,MN,Midwest,11517,0,0
Delaware,Oklahoma,40041,G4000410,0,OK,Southwest,40397,0,0
Hampton,South Carolina,45049,G4500490,1,SC,South,18561,5.387640752,2.562786389
Rabun,Georgia,13241,G1302410,0,GA,South,16883,0,0
Grenada,Mississippi,28043,G2800430,0,MS,South,21629,0,0
Bremer,Iowa,19017,G1900170,0,IA,Midwest,24988,0,0
Callaway,Missouri,29027,G2900270,0,MO,Midwest,44283,0,0
Mitchell,Iowa,19131,G1901310,0,IA,Midwest,10565,0,0
Monroe,West Virginia,54063,G5400630,0,WV,South,12376,0,0
Emmet,Michigan,26047,G2600470,2,MI,Midwest,34112,5.8630394,2.788923439
Grant,Oklahoma,40053,G4000530,0,OK,Southwest,4169,0,0
Fentress,Tennessee,47049,G4700490,0,TN,South,18489,0,0
Dubois,Indiana,18037,G1800370,1,IN,Midwest,43637,2.291633247,1.090081311
Monroe,Missouri,29137,G2901370,1,MO,Midwest,8666,11.53934918,5.48902356
Macon,Georgia,13193,G1301930,0,GA,South,12082,0,0
Henderson,Tennessee,47077,G4700770,0,TN,South,27842,0,0
Chariton,Missouri,29041,G2900410,0,MO,Midwest,7408,0,0
Clay,West Virginia,54015,G5400150,1,WV,South,8051,12.42081729,5.908319236
Clark,Wisconsin,55019,G5500190,1,WI,Midwest,34659,2.88525347,1.372453855
Lincoln,Tennessee,47103,G4701030,0,TN,South,35319,0,0
Boulder,Colorado,08013,G0800130,6,CO,Rockies,330758,1.814015081,0.862888484
Mackinac,Michigan,26097,G2600970,0,MI,Midwest,10834,0,0
Beadle,South Dakota,46005,G4600050,2,SD,Midwest,19149,10.44440963,4.968184049
Morgan,Ohio,39115,G3901150,1,OH,Midwest,13802,7.245326764,3.446448208
Jefferson,Colorado,08059,G0800590,3,CO,Rockies,582910,0.51465921,0.244812466
Lunenburg,Virginia,51111,G5101110,0,VA,South,11936,0,0
Adams,Indiana,18001,G1800010,1,IN,Midwest,35809,2.792594041,1.328377731
Greene,Virginia,51079,G5100790,1,VA,South,20552,4.865706501,2.31451334
Nemaha,Nebraska,31127,G3101270,1,NE,Midwest,7074,14.13627368,6.724325441
Washington,Florida,12133,G1201330,0,FL,South,25318,0,0
Johnson,Nebraska,31097,G3100970,0,NE,Midwest,5290,0,0
Pratt,Kansas,20151,G2001510,0,KS,Midwest,9157,0,0
Marengo,Alabama,01091,G0100910,0,AL,South,19323,0,0
Morrow,Ohio,39117,G3901170,0,OH,Midwest,34950,0,0
Grant,Louisiana,22043,G2200430,0,LA,South,22169,0,0
Alcona,Michigan,26001,G2600010,1,MI,Midwest,10167,9.83574309,4.678654291
Moniteau,Missouri,29135,G2901350,0,MO,Midwest,15473,0,0
Holt,Missouri,29087,G2900870,0,MO,Midwest,4223,0,0
Jersey,Illinois,17083,G1700830,1,IL,Midwest,21512,4.648568241,2.211225278
Fairfield,South Carolina,45039,G4500390,0,SC,South,20948,0,0
Asotin,Washington,53003,G5300030,0,WA,West,22285,0,0
Door,Wisconsin,55029,G5500290,1,WI,Midwest,30066,3.326016098,1.582115285
Finney,Kansas,20055,G2000550,2,KS,Midwest,38470,5.198856252,2.472985608
Caledonia,Vermont,50005,G5000050,4,VT,North,30233,13.23057586,6.293504207
Amherst,Virginia,51009,G5100090,0,VA,South,31307,0,0
Freeborn,Minnesota,27047,G2700470,0,MN,Midwest,30895,0,0
Grant,Kentucky,21081,G2100810,2,KY,South,24941,8.018924662,3.814432314
Sargent,North Dakota,38081,G3800810,0,ND,Midwest,3862,0,0
Ford,Illinois,17053,G1700530,0,IL,Midwest,13534,0,0
Bradford,Pennsylvania,42015,G4200150,1,PA,North,59967,1.667583838,0.793234248
Smith,Tennessee,47159,G4701590,0,TN,South,19904,0,0
Miller,Georgia,13201,G1302010,0,GA,South,6000,0,0
Bates,Missouri,29013,G2900130,1,MO,Midwest,16042,6.233636704,2.965208713
Wetzel,West Virginia,54103,G5401030,0,WV,South,14442,0,0
Fayette,Iowa,19065,G1900650,1,IA,Midwest,19509,5.125839356,2.43825302
Lyon,Kansas,20111,G2001110,3,KS,Midwest,32179,9.322850306,4.434682076
La Plata,Colorado,08067,G0800670,1,CO,Rockies,55638,1.797332758,0.854953057
Buckingham,Virginia,51029,G5100290,0,VA,South,16824,0,0
Mitchell,North Carolina,37121,G3701210,0,NC,South,14903,0,0
Charlottesville (city),Virginia,51540,G5105400,1,VA,South,46553,2.148089275,1.021800489
Kit Carson,Colorado,08063,G0800630,1,CO,Rockies,7087,14.11034288,6.711990712
Clark,Missouri,29045,G2900450,0,MO,Midwest,6634,0,0
Winston,Alabama,01133,G0101330,0,AL,South,23540,0,0
Person,North Carolina,37145,G3701450,0,NC,South,39097,0,0
Lincoln,Louisiana,22061,G2200610,1,LA,South,48396,2.06628647,0.982888631
Boone,Illinois,17007,G1700070,2,IL,Midwest,53448,3.741954797,1.779968499
Gloucester,Virginia,51073,G5100730,1,VA,South,38711,2.583245072,1.228794869
Jackson,Wisconsin,55053,G5500530,0,WI,Midwest,21145,0,0
Kittitas,Washington,53037,G5300370,0,WA,West,44337,0,0
Park,Wyoming,56029,G5600290,0,WY,Rockies,29624,0,0
Winston,Mississippi,28159,G2801590,0,MS,South,17714,0,0
Mason,Michigan,26105,G2601050,1,MI,Midwest,29052,3.442103814,1.637335749
Mohave,Arizona,04015,G0400150,7,AZ,Southwest,213267,3.282270581,1.561306471
Cherokee,Texas,48073,G4800730,1,TX,Southwest,50412,1.983654685,0.943582444
Billings,North Dakota,38007,G3800070,0,ND,Midwest,945,0,0
Adams,Nebraska,31001,G3100010,1,NE,Midwest,31205,3.204614645,1.52436719
Millard,Utah,49027,G4900270,0,UT,Rockies,12975,0,0
Greenwood,South Carolina,45047,G4500470,0,SC,South,69351,0,0
Dunn,North Dakota,38025,G3800250,0,ND,Midwest,4095,0,0
Bedford,Tennessee,47003,G4700030,1,TN,South,50237,1.990564723,0.946869402
Madison,Virginia,21151,G5101130,0,VA,South,92701,0,0
Madison,Virginia,51113,G5101130,0,VA,South,13837,0,0
Botetourt,Virginia,51023,G5100230,1,VA,South,33596,2.976544827,1.415879217
Harvey,Kansas,20079,G2000790,1,KS,Midwest,34024,2.93910181,1.398068369
Salem,New Jersey,34033,G3400330,0,NJ,North,64837,0,0
O'brien,Iowa,19141,G1901410,1,IA,Midwest,14182,7.051191651,3.354102254
Fall River,South Dakota,46047,G4600470,0,SD,Midwest,6973,0,0
Waukesha,Wisconsin,55133,G5501330,8,WI,Midwest,406978,1.96570822,0.935045691
Caroline,Maryland,24011,G2400110,2,MD,South,33293,6.007268795,2.857530302
Clarke,Iowa,19039,G1900390,0,IA,Midwest,9748,0,0
Onslow,North Carolina,37133,G3701330,7,NC,South,204576,3.421711247,1.627635437
Mcculloch,Texas,48307,G4803070,0,TX,Southwest,7630,0,0
Lincoln,Idaho,16063,G1600630,0,ID,Rockies,5127,0,0
Huntington,Indiana,18069,G1800690,1,IN,Midwest,36662,2.727619879,1.297470901
Cherokee,Georgia,13057,G1300570,2,GA,South,266620,0.750131273,0.35682153
Crane,Texas,48103,G4801030,0,TX,Southwest,4675,0,0
Menominee,Michigan,26109,G2601090,0,MI,Midwest,23502,0,0
Benson,North Dakota,38005,G3800050,0,ND,Midwest,5964,0,0
Orleans,New York,36073,G3600730,1,NY,North,40343,2.478744764,1.179086289
Wabasha,Minnesota,27157,G2701570,1,MN,Midwest,21387,4.675737598,2.224149164
Newton,Arkansas,05101,G0501010,1,AR,South,7225,13.84083045,6.583789366
Hancock,Iowa,19081,G1900810,0,IA,Midwest,10795,0,0
Lake,Minnesota,27075,G2700750,0,MN,Midwest,10905,0,0
Marshall,Kansas,20117,G2001170,0,KS,Midwest,10038,0,0
Wayne,Pennsylvania,42127,G4201270,1,PA,North,51155,1.954843124,0.929877396
Hill,Montana,30041,G3000410,0,MT,Rockies,16309,0,0
Grant,Arkansas,05053,G0500530,0,AR,South,17958,0,0
Dorchester,South Carolina,45035,G4500350,2,SC,South,161540,1.238083447,0.588930026
Cloud,Kansas,20029,G2000290,0,KS,Midwest,9032,0,0
Sherman,Oregon,41055,G4100550,0,OR,West,1870,0,0
Wayne,Iowa,19185,G1901850,0,IA,Midwest,6497,0,0
Ouachita,Arkansas,05103,G0501030,3,AR,South,22650,13.24503311,6.300381215
Madison,Louisiana,22065,G2200650,0,LA,South,10017,0,0
Steele,Minnesota,27147,G2701470,0,MN,Midwest,37406,0,0
Meigs,Ohio,39105,G3901050,1,OH,Midwest,22210,4.502476362,2.141732471
Archuleta,Colorado,08007,G0800070,0,CO,Rockies,13359,0,0
Dallas,Iowa,19049,G1900490,1,IA,Midwest,99678,1.003230402,0.477215415
Phillips,Arkansas,05107,G0501070,0,AR,South,16568,0,0
Choctaw,Alabama,01023,G0100230,0,AL,South,12665,0,0
Haakon,South Dakota,46055,G4600550,1,SD,Midwest,1872,53.41880342,25.41019133
Towner,North Dakota,38095,G3800950,0,ND,Midwest,2162,0,0
Catawba,North Carolina,37035,G3700350,6,NC,South,160610,3.735757425,1.777020541
Madison,Iowa,19121,G1901210,0,IA,Midwest,16548,0,0
Pointe Coupee,Louisiana,22077,G2200770,1,LA,South,20758,4.81741979,2.291544377
Franklin,Louisiana,22041,G2200410,1,LA,South,19774,5.057145747,2.405576928
Maverick,Texas,48323,G4803230,2,TX,Southwest,57887,3.455007169,1.643473601
Cowley,Kansas,20035,G2000350,3,KS,Midwest,34549,8.683319344,4.130470767
Cherokee,South Carolina,45021,G4500210,1,SC,South,56216,1.778852996,0.846162626
Warren,Pennsylvania,42123,G4201230,2,PA,North,38587,5.183092751,2.465487246
Stanly,North Carolina,37167,G3701670,0,NC,South,62504,0,0
Perry,Ohio,39127,G3901270,1,OH,Midwest,35408,2.824220515,1.343421774
Franklin,Maine,23007,G2300070,1,ME,North,29456,3.394894079,1.61487908
Siskiyou,California,06093,G0600930,2,CA,West,44076,4.537616844,2.158448052
Rice,Kansas,20159,G2001590,0,KS,Midwest,9427,0,0
Gentry,Missouri,29075,G2900750,0,MO,Midwest,6162,0,0
Marion,Arkansas,05089,G0500890,0,AR,South,16826,0,0
Macon,Missouri,29121,G2901210,1,MO,Midwest,15209,6.575054244,3.127613793
Pickett,Tennessee,47137,G4701370,0,TN,South,5001,0,0
Dekalb,Tennessee,47041,G4700410,1,TN,South,20080,4.980079681,2.368918236
Prairie,Arkansas,05117,G0501170,1,AR,South,8282,12.07437817,5.743525498
Keokuk,Iowa,19107,G1901070,0,IA,Midwest,10033,0,0
Natrona,Wyoming,56025,G5600250,4,WY,Rockies,79955,5.002814083,2.379732508
Franklin,Mississippi,28037,G2800370,1,MS,South,7675,13.02931596,6.197769143
Abbeville,South Carolina,45001,G4500010,0,SC,South,24295,0,0
Magoffin,Kentucky,21153,G2101530,0,KY,South,11637,0,0
Greene,Mississippi,28041,G2800410,0,MS,South,13530,0,0
Williams,North Dakota,38105,G3801050,1,ND,Midwest,40950,2.442002442,1.161608747
Copiah,Mississippi,28029,G2800290,1,MS,South,28368,3.525098703,1.676814656
Ford,Kansas,20057,G2000570,2,KS,Midwest,34287,5.833114592,2.774688843
Iowa,Iowa,19095,G1900950,0,IA,Midwest,16662,0,0
Comal,Texas,48091,G4800910,5,TX,Southwest,161501,3.095956062,1.472680608
Cleveland,Oklahoma,40027,G4000270,7,OK,Southwest,295528,2.368641888,1.126712688
Wilson,Tennessee,47189,G4701890,3,TN,South,147737,2.030635521,0.965930231
Dade,Missouri,29057,G2900570,0,MO,Midwest,7569,0,0
Pike,Ohio,39131,G3901310,1,OH,Midwest,27088,3.691671589,1.756049844
Sarasota,Florida,12115,G1201150,3,FL,South,434006,0.691234683,0.328805672
Johnson,Missouri,29101,G2901010,1,MO,Midwest,54013,1.851406143,0.880674619
Humboldt,Iowa,19091,G1900910,0,IA,Midwest,9597,0,0
Franklin,Indiana,18047,G1800470,0,IN,Midwest,22785,0,0
Calhoun,South Carolina,45017,G4500170,0,SC,South,14119,0,0
Franklin,Washington,53021,G5300210,0,WA,West,96749,0,0
Indian River,Florida,12061,G1200610,0,FL,South,159788,0,0
Sheridan,Montana,30091,G3000910,0,MT,Rockies,3539,0,0
Benton,Iowa,19011,G1900110,0,IA,Midwest,25575,0,0
Cotton,Oklahoma,40033,G4000330,0,OK,Southwest,5527,0,0
Teton,Montana,30099,G3000990,1,MT,Rockies,6226,16.06167684,7.640198871
Gage,Nebraska,31067,G3100670,1,NE,Midwest,21704,4.607445632,2.191664125
Pocahontas,Iowa,19151,G1901510,0,IA,Midwest,7078,0,0
Johnston,Oklahoma,40069,G4000690,0,OK,Southwest,10272,0,0
Fremont,Wyoming,56013,G5600130,0,WY,Rockies,39234,0,0
Woods,Oklahoma,40151,G4001510,0,OK,Southwest,8624,0,0
Marion,Kansas,20115,G2001150,0,KS,Midwest,11823,0,0
Trempealeau,Wisconsin,55121,G5501210,0,WI,Midwest,30760,0,0
Dade,Georgia,13083,G1300830,1,GA,South,16251,6.153467479,2.927073914
Ripley,Indiana,18137,G1801370,1,IN,Midwest,28995,3.448870495,1.640554515
Napa,California,06055,G0600550,6,CA,West,138019,4.347227556,2.067883908
Torrance,New Mexico,35057,G3500570,0,NM,Southwest,15045,0,0
Gibson,Indiana,18051,G1800510,1,IN,Midwest,33011,3.029293266,1.44097053
Mclean,Kentucky,21149,G2101490,0,KY,South,9152,0,0
Lamar,Georgia,13171,G1301710,0,GA,South,18500,0,0
Amelia,Virginia,51007,G5100070,1,VA,South,13265,7.538635507,3.585968954
Brooks,Texas,48047,G4800470,0,TX,Southwest,7076,0,0
Washington,Kansas,20201,G2002010,0,KS,Midwest,5530,0,0
Goochland,Virginia,51075,G5100750,0,VA,South,24727,0,0
Prince William,Virginia,51153,G5101530,9,VA,South,482204,1.866429976,0.887821137
Corson,South Dakota,46031,G4600310,0,SD,Midwest,3902,0,0
Sumner,Kansas,20191,G2001910,0,KS,Midwest,22382,0,0
Goliad,Texas,48175,G4801750,0,TX,Southwest,7012,0,0
Wilson,Texas,48493,G4804930,1,TX,Southwest,49753,2.00992905,0.956080602
San Saba,Texas,48411,G4804110,0,TX,Southwest,5730,0,0
Mc Cook,South Dakota,46087,G4600870,0,SD,Midwest,5682,0,0
Hardin,Illinois,17069,G1700690,0,IL,Midwest,3649,0,0
Ray,Missouri,29177,G2901770,2,MO,Midwest,23158,8.63632438,4.10811626
Jefferson,Nebraska,31095,G3100950,0,NE,Midwest,7240,0,0
Koochiching,Minnesota,27071,G2700710,1,MN,Midwest,12062,8.290499088,3.943614506
Clay,Minnesota,27027,G2700270,2,MN,Midwest,65318,3.061943109,1.456501368
Caswell,North Carolina,37033,G3700330,0,NC,South,22736,0,0
Yellowstone,Montana,30111,G3001110,3,MT,Rockies,164731,1.821150846,0.866282816
Sequoyah,Oklahoma,40135,G4001350,0,OK,Southwest,39281,0,0
Clay,Mississippi,28025,G2800250,0,MS,South,18636,0,0
Laurens,South Carolina,45059,G4500590,0,SC,South,67539,0,0
Price,Wisconsin,55099,G5500990,0,WI,Midwest,14054,0,0
Rockdale,Georgia,13247,G1302470,3,GA,South,93570,3.206155819,1.525100294
Divide,North Dakota,38023,G3800230,0,ND,Midwest,2195,0,0
Dickens,Texas,48125,G4801250,0,TX,Southwest,1770,0,0
Greene,North Carolina,37079,G3700790,0,NC,South,20451,0,0
Greene,North Carolina,47059,G3700790,0,NC,South,70152,0,0
Lawrence,Indiana,18093,G1800930,1,IN,Midwest,45011,2.221679145,1.056805629
Kossuth,Iowa,19109,G1901090,0,IA,Midwest,14828,0,0
Houston,Minnesota,27055,G2700550,0,MN,Midwest,18843,0,0
Lamoille,Vermont,50015,G5000150,0,VT,North,25945,0,0
Scotts Bluff,Nebraska,31157,G3101570,3,NE,Midwest,36084,8.313934154,3.95476207
Roscommon,Michigan,26143,G2601430,0,MI,Midwest,23459,0,0
Obion,Tennessee,47131,G4701310,0,TN,South,30787,0,0
Telfair,Georgia,13271,G1302710,0,GA,South,12477,0,0
Carter,Missouri,29035,G2900350,0,MO,Midwest,5202,0,0
Sumter,Alabama,01119,G0101190,1,AL,South,12345,8.100445525,3.853210059
Gaines,Texas,48165,G4801650,0,TX,Southwest,21598,0,0
Haskell,Oklahoma,40061,G4000610,0,OK,Southwest,11561,0,0
Ness,Kansas,20135,G2001350,0,KS,Midwest,2687,0,0
Portage,Wisconsin,55097,G5500970,2,WI,Midwest,70377,2.841837532,1.351801815
Calhoun,Illinois,17013,G1700130,0,IL,Midwest,4437,0,0
Franklin,Iowa,19069,G1900690,1,IA,Midwest,10019,9.981036032,4.74776706
Swisher,Texas,48437,G4804370,0,TX,Southwest,6971,0,0
Buena Vista,Iowa,19021,G1900210,1,IA,Midwest,20823,4.802381981,2.28439121
Fayette,Indiana,18041,G1800410,0,IN,Midwest,23398,0,0
Buffalo,Nebraska,31019,G3100190,1,NE,Midwest,50084,1.996645635,0.949761963
Monroe,Illinois,17133,G1701330,0,IL,Midwest,34962,0,0
Somervell,Texas,48425,G4804250,0,TX,Southwest,9205,0,0
Dodge,Georgia,13091,G1300910,0,GA,South,19925,0,0
Cedar,Iowa,19031,G1900310,3,IA,Midwest,18505,16.21183464,7.711625751
Mcdonough,Illinois,17109,G1701090,3,IL,Midwest,27238,11.01402452,5.239137768
Washakie,Wyoming,56043,G5600430,0,WY,Rockies,7685,0,0
Nye,Nevada,32023,G3200230,1,NV,Rockies,51591,1.938322576,0.922018921
Jefferson,Kansas,20087,G2000870,0,KS,Midwest,18368,0,0
Auglaize,Ohio,39011,G3900110,2,OH,Midwest,46422,4.308302098,2.049367893
Dundy,Nebraska,31057,G3100570,0,NE,Midwest,1654,0,0
Montcalm,Michigan,26117,G2601170,0,MI,Midwest,66614,0,0
Turner,Georgia,13287,G1302870,0,GA,South,9006,0,0
Morris,Kansas,20127,G2001270,0,KS,Midwest,5386,0,0
Hart,Georgia,13147,G1301470,1,GA,South,25828,3.871767074,1.841717445
Mono,California,06051,G0600510,0,CA,West,13195,0,0
Crawford,Ohio,39033,G3900330,1,OH,Midwest,42025,2.37953599,1.131894781
De Kalb,Missouri,29063,G2900630,1,MO,Midwest,11029,9.067005168,4.312981972
Amador,California,06005,G0600050,2,CA,West,40474,4.94144389,2.35054001
Crenshaw,Alabama,01041,G0100410,0,AL,South,13194,0,0
Duval,Texas,48131,G4801310,2,TX,Southwest,9831,20.3438104,9.677118945
Alameda,New Jersey,NA,NA,0,NJ,North,NA,NA,NA
Matagorda,Texas,48321,G4803210,0,TX,Southwest,36255,0,0
Hendricks,Indiana,18063,G1800630,3,IN,Midwest,174788,1.716364968,0.816438397
Bacon,Georgia,13005,G1300050,0,GA,South,11140,0,0
St Croix,Wisconsin,55109,G5501090,1,WI,Midwest,93536,1.069107082,0.508551554
Dickinson,Iowa,19059,G1900590,0,IA,Midwest,17703,0,0
Mille Lacs,Minnesota,27095,G2700950,2,MN,Midwest,26459,7.558864659,3.595591532
Juniata,Pennsylvania,42067,G4200670,0,PA,North,23509,0,0
Huron,Ohio,39077,G3900770,2,OH,Midwest,58565,3.415008964,1.624447304
Osborne,Kansas,20141,G2001410,0,KS,Midwest,3500,0,0
Franklin,Nebraska,31061,G3100610,0,NE,Midwest,2889,0,0
Mitchell,Kansas,20123,G2001230,0,KS,Midwest,5796,0,0
Ralls,Missouri,29173,G2901730,0,MO,Midwest,10355,0,0
Green Lake,Wisconsin,55047,G5500470,0,WI,Midwest,19018,0,0
Henderson,North Carolina,37089,G3700890,2,NC,South,116281,1.719971448,0.818153923
Burleson,Texas,48051,G4800510,0,TX,Southwest,17642,0,0
E Feliciana,Louisiana,22037,G2200370,0,LA,South,19539,0,0
Montrose,Colorado,08085,G0800850,2,CO,Rockies,42679,4.686145411,2.22909994
Effingham,Illinois,17049,G1700490,2,IL,Midwest,34668,5.769008884,2.744195118
Glacier,Montana,30035,G3000350,0,MT,Rockies,13778,0,0
Clarke,Alabama,01025,G0100250,0,AL,South,23087,0,0
Mercer,Kentucky,21167,G2101670,0,KY,South,22641,0,0
Decatur,Iowa,19053,G1900530,0,IA,Midwest,7645,0,0
Stokes,North Carolina,37169,G3701690,0,NC,South,44520,0,0
Mccreary,Kentucky,21147,G2101470,0,KY,South,16888,0,0
Richland,Illinois,17159,G1701590,2,IL,Midwest,15813,12.64782141,6.016300281
Carroll,Missouri,29033,G2900330,1,MO,Midwest,8495,11.77163037,5.599514794
Georgetown,South Carolina,45043,G4500430,1,SC,South,63404,1.577187559,0.750234657
Petersburg (city),Virginia,51730,G5107300,1,VA,South,33458,2.988821806,1.421719116
Crowley,Colorado,08025,G0800250,0,CO,Rockies,5922,0,0
Grimes,Texas,48185,G4801850,0,TX,Southwest,29268,0,0
Windham,Vermont,50025,G5000250,1,VT,North,45905,2.178411938,1.036224337
San Benito,California,06069,G0600690,0,CA,West,64209,0,0
Van Buren,Iowa,19177,G1901770,0,IA,Midwest,7203,0,0
Scott,Kentucky,21209,G2102090,0,KY,South,57155,0,0
